accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed,severity
-0.04670317061762384,-0.5405941312740059,10.298441049718406,3.887036763822556,1.6455338935506478,4.196745571158011,28.303855158087472,0
0.19630969690621733,0.39845824255471735,9.424877679809086,-0.4681809436958542,-4.969313374174266,0.3391925695846884,67.40788242356649,0
-0.09641575249589802,-0.3682823445410977,9.94030795152963,1.7116891724481074,-4.0620117446871005,2.516260323747524,74.9249720880022,0
-0.18051198366881907,-0.4033351533102831,9.945419845188344,2.8230296294680013,-2.089547728829453,4.311117559434885,78.58937966887322,0
-1.7110013404371112,-3.28414786183784,8.295277797109062,275.0293520182423,-43.881249903662386,109.51443870485285,119.68102267057986,2
-1.2312418157975007,-2.1219003237616176,31.167105076666854,164.4122224332445,-27.489723710605166,-27.031517098962432,76.56191617541003,2
-0.24764915903775345,0.35684114667739214,9.876121898448373,-1.6756889058572588,3.3947349388111645,-8.305417077835862,43.13315008950016,0
-0.09829864397933046,0.3507886771337018,9.396206095925976,7.21816001734407,1.6901174055085408,1.107792368121053,70.1863842425674,0
0.06722774454312502,0.41528184555315545,9.740798473907804,-0.16806282351856505,1.1453734410285128,-2.6281546699269223,78.12888143466827,0
0.22153997399862313,-0.014839112895729884,9.807265837001829,8.747919521027104,0.06249660953625168,1.0237944120089209,23.121425301766813,0
0.20387932468040273,-0.30683776955952163,9.805654886883454,-2.3974648369962166,5.506614788678811,0.04278040412174916,68.52796667006905,0
-0.2651572308603399,0.5393059580548567,9.704283819300015,-3.0335014738264836,2.527946209179373,5.486500937718544,35.339973399908864,0
0.07068436743256978,-0.20072182159797497,9.317701691864583,6.318533388273343,-9.15572439169175,-5.8848105638498405,35.07152027626803,0
0.02945072569426854,-1.3392119497780075,7.608314850776692,-9.470250590415597,-10.098025390298563,51.85490308191819,40.73932707244115,1
-10.551747986420086,10.168522608056268,40.087957714710676,-48.39453502931264,-219.56181782496995,112.32674015232195,61.1044859957086,2
0.4758050448436056,-0.09649051536521479,9.429695338436025,-1.647238931735457,-1.8065528098364525,5.79690521650261,34.414701107858235,0
0.0783165816539668,0.04401410592999685,9.596676508842545,-1.398800842479172,-4.727534399713656,-2.9494737823144543,30.248822378372644,0
0.09234053066761776,0.3663101086576059,9.93185036918607,-2.4178074192326853,9.277516573971315,5.035786002983346,23.42594470671058,0
0.3087466911976931,-0.13981095056047266,10.067114949055936,0.20662816135309234,0.30042997307581804,1.4547368216974268,48.62878255934296,0
9.489163792338392,-13.977773335722045,24.819292460414786,-2.766066730255943,101.10166757460051,-105.60143780289167,94.99718432397825,2
1.326590668503051,-5.596313712737902,8.82377779058545,30.33347119290046,57.47963648880114,-14.268422245556382,104.4776102936763,1
-0.30363131257805026,-0.050136514135923446,9.436648421215766,0.29492110794798687,-4.850621301898218,-3.3961532659647755,71.42174169983468,0
0.013671551971144134,0.11976693678158377,10.085940990173974,0.9864613281560322,2.6112531800888927,-3.054288199025329,60.24363952655605,0
-0.18744557330870365,0.498377764364361,9.94760565439784,-0.495471501206345,-2.9848714336053694,0.0080951567847056,78.51467211703752,0
0.1042745116085013,0.4629730584816567,9.683870089257681,6.5915116242633465,2.31241812033427,-2.4423804005517984,45.57909763944208,0
0.22661736774772678,-0.3935508697050479,9.646035930058526,9.243044166482058,-0.7907692218616015,-4.564054596482565,36.33892383086497,0
0.29059349715986676,0.15218220933218932,9.657528903013244,-3.4486388703208695,-12.439043282675398,7.102521436355316,57.550471698942545,0
-0.24254808086795626,0.2045674468878934,9.44628806265206,-2.7477856795429005,-7.807466112209297,6.555837489013122,35.27982595339771,0
-0.8397416605089916,0.3003347318945716,22.396515418353808,-41.61258921200546,-7.9738770371347165,-135.58198286622718,82.03455986477138,2
-12.151758246506517,-3.406044837212724,8.877818889768639,-123.72303301767684,85.96080966484928,-84.445247919772,102.98790787277656,2
-0.7170041014276471,0.5434376963266275,16.885939431834032,-48.969299341682635,83.52232509522548,1.1759769946576974,104.24364197407039,1
20.007203983474252,-2.2490038791046905,24.900960836530686,-137.65914132140537,10.09132659002358,98.43580494107576,73.05555830422381,2
1.3112442942964933,-0.4360936798538552,16.229095613486233,-85.56108702722712,-48.863891246779424,22.41202100470612,82.89538234257634,1
-0.1800650631476384,-0.12843454828977374,9.737233437876643,-7.824013856810276,-10.528234709201623,-4.832939454926576,47.49228831513295,0
0.5296362720843291,0.4429621049177687,10.090837160158022,0.07809166974801524,-1.9384995820428057,2.4649322925722963,48.00098934985185,0
-0.010413530911572993,0.18236895291496175,9.899594099170706,0.42946503146665205,-0.26952424502869576,-1.2134937391264087,34.60655700592464,0
-0.7802030699649875,-13.395755683625962,20.998942144149567,-39.336775185182745,61.16270774695874,-245.94174194259904,61.2027934512438,2
0.34757867370222123,0.05895635091044103,9.82263009167048,-4.627123130297937,-8.96946248933945,-1.3432287665487128,52.64756011778606,0
0.09427419977858216,0.2668892386870311,9.574462684971445,1.7029460820024838,-2.6222406813132593,3.480839985796445,71.15255869253002,0
-0.07037614001254407,-0.24508070129617082,9.85387453458188,1.7002564728444522,5.686572711823646,0.3613948269214445,39.12903937238028,0
1.0845073313176732,0.6961318431390924,25.66882518967359,124.91450085573473,-22.211717930546243,186.14943197132754,94.40368450994158,2
-4.188630274761058,-6.081147168962438,4.572841819954217,26.174142288063305,39.812737109906095,27.985877244739015,63.15982920957757,1
-6.2607887793487125,1.4744725126248277,2.4780810786238945,-26.61376844593626,16.222840918486305,-91.24363694593566,58.22226732942411,2
1.6750398405099862,4.708739852737356,8.515098135732869,-69.72394921537698,31.28696394357174,-3.579258719531496,80.20380853776186,1
9.0259182661507,-7.828707119909235,29.85282401344864,36.224805686521414,-74.2947537899918,40.531931886552165,50.87461978938565,2
0.43238198671983463,-0.01407617366375522,9.46828859945422,-3.4838590921478745,-0.45699778754557224,-0.6606829445077362,20.441469777524873,0
-8.44511591838877,4.634774078054206,34.32441516458647,130.78859509089963,82.90931488706313,-114.1144059713366,72.44955122043538,2
0.3921428262847284,0.26173719848404337,9.749353483042997,-6.292524553376673,-1.2134063840601668,8.191798661354705,62.433699700125395,0
0.029895409526292365,0.4696572087703021,9.910186194020403,10.282717824147706,-5.4608181635904485,-3.676005173816233,44.13562482101253,0
-0.14131149168549684,-0.05192154728516088,9.986471566956816,-12.647800388471515,6.882482250097689,-3.2694919416278823,46.16422881315876,0
0.017765530204346475,-0.5282288277467453,9.909089564787491,-4.2838604691339635,-0.7564961011626116,10.77464338691571,53.78986330723729,0
-0.2191134413553004,4.973623188748648,10.095968994769063,84.98470750201756,-22.845804231708264,49.989465997766075,82.69803309371555,1
-0.04798155898902813,-0.3969269380222495,9.603870098405356,-0.7541885578334766,12.557782757922118,-8.364469506557871,50.911533568292825,0
-0.45455731865956567,-0.32769382940177366,9.826597277288432,-10.435135093010343,-5.715096560368643,6.4749279240847795,55.13926012572795,0
-5.128914081797158,2.8829497272388886,21.819646900877878,-11.036215944365592,15.524160804458221,44.28197253902005,74.2415481951715,2
-6.97179012194666,-2.1807449789052877,7.301369400511847,29.867298565066644,-53.881633579467504,107.90880522828705,79.83810420699146,1
1.0924737371745767,0.8203013569385196,11.827733324870152,-9.717289016479647,-49.252735344581204,13.103339252650452,109.88602446077874,1
12.545459436218609,-7.954840525046987,37.994480267635744,77.07614820134111,-55.35204605979687,-112.39104074923705,84.70726967637333,2
-0.3961369839252829,-0.2075724209643733,9.950328250981954,-2.823870020854711,7.952910363089252,-0.4741211564043612,79.15605011749507,0
0.09681556810142684,0.2945296460974783,10.116817042719816,-5.6530766746876315,-0.565640262578702,2.9572107587592744,27.568259480969125,0
-0.9084240311237041,-3.0938233761337206,19.828085452624858,32.05247174248048,-4.106789559984938,-73.3932138037158,75.52904041403252,1
9.340078583891568,-1.104658677291854,38.68484282288367,-7.331700960704176,52.73432285495887,191.30135474448144,108.89857818083087,2
-8.364235885392425,0.23544473342041747,9.849450758536172,17.211188022899186,107.80314820163827,-36.34622925587917,67.56047147152506,2
0.24657075131256714,0.5383673590553363,9.703303859236598,3.6078125256307176,6.777214005527479,0.565702285265114,21.948246301504895,0
1.467256173141769,5.448529614740317,6.277308376279115,-37.89909147081863,-27.994444272166596,26.4035957413887,47.29098712717658,1
-0.011866546156996512,0.18574627830155932,9.523442056062407,3.5635601443066567,-10.389059099280985,2.4309239578096946,31.570376536534738,0
0.18425001001302757,-0.033367818404610096,9.068354852517071,-4.192928992236155,3.656901262874962,4.250396662087766,53.548199387778105,0
0.3274520555767385,0.1333808004660422,9.775543198069506,3.4636137755842973,4.980591074555645,0.17783037016496764,44.473654206811425,0
-0.3984558146695291,0.2952967195429751,10.418757475772944,-2.1838211861910874,0.9235523739054164,-0.11150141859026526,35.902837244557,0
0.26449192708483515,-0.6458671778857449,10.235740260341224,1.9149449237046423,-0.7585721678861457,0.006628443672036148,45.21497610845252,0
-0.15681690615571184,0.23350832284999132,10.115584285316876,-3.5344628399367446,-2.7805937338039026,-4.964330005427727,41.3009159681748,0
0.10308548687053842,-0.19132199527539479,10.156215815469427,-3.9188283279319824,1.1449819622967012,-0.5217139649344595,29.075857067760555,0
-5.961342162538804,8.65211269039793,20.649685044168873,-136.08242231219498,141.82680510706723,135.28201072265824,107.61804465285918,2
-0.22454596096696608,0.3743226218021201,9.74185215836816,4.070758810591332,3.67318772729665,3.04452678127316,27.838062893441585,0
0.45693722318089713,0.0245488075642695,10.111733536226081,2.5413431983729478,4.360985000364889,4.2835124012127785,24.672739345477446,0
0.2914712852863066,0.12413972923544947,9.407353880264267,-7.025949234017875,0.23467451030184813,4.7293482184207285,20.59815408407111,0
-0.24546620497004173,0.19161906660875538,9.47817709227806,-5.294537935283002,-4.8283240176160405,6.101414482088585,32.21066649991319,0
8.338851684924064,-7.618698773861855,14.975260907691023,-37.884153333993495,-80.72012924491449,22.945998941552126,69.71706714675773,1
-0.2583852603984791,0.25154723233549253,9.45835006466577,1.0769825272814397,5.286841526891125,-2.2931931805054226,72.8754840657807,0
-0.23349141762069378,-0.33588522998670334,10.054730633222944,-2.057465722810901,0.8612719320551875,0.09672035405877145,38.988127043689914,0
0.34478199788570274,0.22105316912773001,9.611220981892163,-5.771813341164922,-3.0411325372237963,-4.972142608998961,74.56661984219787,0
0.40616171224962383,0.1657469863251443,9.535437604631685,-8.929332459670556,5.0356666823657985,-4.821000357116223,27.023864778911758,0
-0.7859235312269233,-0.009938091862139129,10.284612706840834,1.5190929780243787,-4.581370502818625,-2.229718569305801,31.240807479607334,0
